datetime_utc,airline,name,retweet_count,text,tweet_location,airline_sentiment
2015-02-17 14:22:00,United,bernardfparsons,0,@united JT thanks for your help IÛªll complete the form once we are back home,"Ontario, Canada",positive
2015-02-17 14:22:00,Southwest,brentreichert,0,@SouthwestAir On flight 771 tomorrow (Wed 2/18) DEN-BNA. Will we be delayed or Cancelled Flightled?,Boulder,neutral
2015-02-17 14:22:00,Virgin America,SimplyImplicit,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,"Los Angeles, CA",neutral
2015-02-17 14:22:00,United,barneykelley,0,@united I'll be sending/posting complete details of the circumstances surrounding this matter.  United airlines should be ashamed.,"New Canaan, Ct",negative
2015-02-17 14:23:00,US Airways,Brandy_Fisher,0,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.,Miss California United States,negative
2015-02-17 14:23:00,Southwest,HannaPioske,0,"@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost, but k",CSB/SJU,negative
2015-02-17 14:24:00,Delta,Lynnche324,1,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,"Jersey City, NJ ",positive
2015-02-17 14:24:00,Southwest,justjananicole,0,@SouthwestAir done messed up now!!! I have planned a trip to #CostaRica for pennies!!! #VacaTime Ïöü_ÙÕ¼,"Baltimore, MD",negative
2015-02-17 14:24:00,US Airways,Brandy_Fisher,0,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",Miss California United States,neutral
2015-02-17 14:24:00,United,antoniocosta64,0,@united calling that number was useless. Heading to the airport now to pick up my bags. this whole situation seems like a real joke.,"Conway, AR",negative
2015-02-17 14:25:00,United,MelodyKho,0,@united No. The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone.,"NYC, Toronto ",negative
2015-02-17 14:26:00,US Airways,gkorwan,0,@USAirways @satesq theres only one flt PHL-CRW per day.,Charleston,neutral
2015-02-17 14:26:00,US Airways,btr5017,0,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe,,negative
2015-02-17 14:26:00,United,NaftuliPollak,5,@united @UnitedAppeals @gg8929 What kind of hypocrisy is that? Only Cancelled Flightling tickets with bad exchange rate if in your advantage #united,,negative
2015-02-17 14:26:00,Virgin America,mynejas,0,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,"Oakland, CA",positive
2015-02-17 14:27:00,Southwest,gmckevitt112,0,@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever,Boston ,negative
2015-02-17 14:27:00,US Airways,TGRunningLady,0,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.",,positive
2015-02-17 14:27:00,Southwest,life_as_lane,0,"@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",,negative
2015-02-17 14:28:00,Delta,edgarsantana,0,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,"ÌÏT: 40.96513,-73.872957",negative
2015-02-17 14:28:00,United,hdlytle,0,@united stuck here in IAH waiting on flight 253 to Honolulu for 7 hours due to maintenance issues. Could we have gotten a new plane!?!? Fail,,negative
2015-02-17 14:29:00,Southwest,SimonOh,0,@SouthwestAir About time...and just in time for my next flight Thursday.,"Campbell, CA",positive
2015-02-17 14:29:00,United,VisionRoij,0,"@united 877 from amsterdam to ewr, 02.27.2015, 737-300.",The Netherlands,neutral
2015-02-17 14:29:00,Southwest,sjcourson,0,@SouthwestAir extremely #disappointed with poor the customer service provided after Cancelled Flighting my flight today! #unprofessional,St. Petersburg,negative
2015-02-17 14:29:00,US Airways,CGrescueswimmer,0,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp,"St. Louis, MO",negative
2015-02-17 14:29:00,Virgin America,SimplyImplicit,0,@VirginAmerica I donÛªt use Passbook =/ I still love you though &lt;3 :) IÛªll just use my email in the future.,"Los Angeles, CA",positive
2015-02-17 14:30:00,Delta,ThePRCloset,0,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",New York City,negative
2015-02-17 14:31:00,Delta,heatherdopson,0,"@JetBlue That's right! :) Game, set, match.",Jetsetter Ïö,neutral
2015-02-17 14:32:00,Southwest,BenWGarton,0,@SouthwestAir can you make a premium wifi that I can pay $30 for that is decent? #slow-fi,"Oakdale, CA",negative
2015-02-17 14:32:00,United,CWWMUK,0,"@united so I wasted 40mins filling in 2 online forms you are telling me you didn't receive, how do I know this won't happen this time?",North West of England,negative
2015-02-17 14:33:00,Southwest,ms__amandaaa,0,@SouthwestAir iiiii need help with my flight schedule!!! haha,on the water÷Û,neutral
2015-02-17 14:33:00,United,CWWMUK,0,@united do you have an e-mail address I can write my account to? Might be less likely to disappear,North West of England,neutral
2015-02-17 14:33:00,United,super_marek,4,@united @gg8929 so why did you Cancelled Flight tickets for thousands of people when you didn't like the exchange rate? #doublestandards,between Warsaw and London,negative
2015-02-17 14:33:00,United,CWWMUK,0,@united just tried to log in and was told e-mail log in not currently available,North West of England,negative
2015-02-17 14:33:00,Delta,ProfessorpaUL15,0,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,,negative
2015-02-17 14:34:00,United,annricord,1,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.,Canmore,negative
2015-02-17 14:34:00,Southwest,GTCrudeOil,0,@SouthwestAir Thank you. I know ya'll can't control the weather. I appreciate ya'll working to get my flight rebooked the last two days.,,positive
2015-02-17 14:35:00,United,dynamoben,0,"@united Yesterday, I'm sorted now.",US,neutral
2015-02-17 14:35:00,United,coolingpie,0,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to ""fly"" united",the questions district,negative
2015-02-17 14:36:00,Southwest,kyddsr,0,"@SouthwestAir yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!","nashville, tn",negative
2015-02-17 14:36:00,Delta,JetBlueNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,USA,positive
2015-02-17 14:36:00,Virgin America,mynejas,0,@VirginAmerica I love the dancing little richard. cool beans.,"Oakland, CA",positive
2015-02-17 14:37:00,United,boombaby55,0,@united no thanks,san diego,neutral
2015-02-17 14:38:00,Southwest,DecembriaDawn,0,@SouthwestAir thanks for taking such good care of my luggage... http://t.co/PIvxean3jY,"Los Angeles, New Orleans!",negative
2015-02-17 14:41:00,United,1MisterHandsome,0,@united A 3rd party service you use to sell your tickets has ripped me off. Excellent service United is offering.,,negative
2015-02-17 14:41:00,United,caphotographix,0,@united flight UA3364 been sitting on tarmac for 30 mins with no report as to why...any input?,,negative
2015-02-17 14:42:00,United,VisionRoij,0,"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?",The Netherlands,neutral
2015-02-17 14:43:00,US Airways,SyncSummit,0,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV,Where Music meets Visual Media,negative
2015-02-17 14:43:00,Delta,bioldame491,0,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.","New York, NY",negative
2015-02-17 14:44:00,Southwest,andresjuarezlop,0,@SouthwestAir Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.,San Antonio,positive
2015-02-17 14:46:00,Southwest,ishboo3002,0,@SouthwestAir Any plans to make the southwest app for Android not crappy?,"Tucson, AZ",negative
2015-02-17 14:46:00,Delta,ejz71,0,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,plymouth ,neutral
2015-02-17 14:47:00,Southwest,cjc925,0,"@SouthwestAir I know it is hard to predict, but how are flights from Dallas to Nashville tomorrow AM?","ÌÏT: 35.935585,-86.886267",neutral
2015-02-17 14:48:00,Delta,luisauraalvarez,0,@JetBlue whose performing at T5,_,negative
2015-02-17 14:49:00,United,VisionRoij,0,@united Thanks!,The Netherlands,positive
2015-02-17 14:49:00,Delta,luisauraalvarez,0,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,_,negative
2015-02-17 14:50:00,US Airways,DropMeAnywhere,0,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,"Here, There and Everywhere",negative
2015-02-17 14:51:00,Southwest,swood40,0,@SouthwestAir @Matt_e_Boss how long did you have to hold? We waited 35 minutes and gave up,"Sunrise Beach, MO",negative
2015-02-17 14:51:00,Delta,bioldame491,0,"@JetBlue we are delayed, until he arrives","New York, NY",negative
2015-02-17 14:51:00,US Airways,mintzrandy,0,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning.",Philadelphia Suburbs,negative
2015-02-17 14:52:00,Southwest,Cody_Butler,0,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!,"College Station, Texas",negative
2015-02-17 14:52:00,US Airways,DropMeAnywhere,0,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues.","Here, There and Everywhere",negative
2015-02-17 14:52:00,United,TroopSwapWife,0,@united Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!,"Hampton Roads, Virginia",positive
2015-02-17 14:53:00,United,gg8929,0,@united Classic,,negative
2015-02-17 14:54:00,Southwest,chi_ab,0,@SouthwestAir we are 2 mins from departure of 4125 and no announced update nor an update to on time status. Everyone just standing. #comeon,Chicago,negative
2015-02-17 14:55:00,Southwest,swood40,0,@SouthwestAir Does anyone ever answer your phone? #poor,"Sunrise Beach, MO",negative
2015-02-17 14:55:00,US Airways,kbutsunturn,0,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today.","Raleigh, NC",positive
2015-02-17 14:55:00,US Airways,earlp,0,@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed,,negative
2015-02-17 14:57:00,US Airways,ChloeLynne17,0,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates _Ù÷_,,negative
2015-02-17 14:57:00,United,legendjohn11,0,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?,,negative
2015-02-17 14:58:00,Southwest,Laulipop517,0,"@SouthwestAir can't checkin online for 2:00 flight tmrw fr. Cancun. ""Undefined error"" &amp; 800# not working.Family of 4 don't want Cgroup! Help",,negative
2015-02-17 14:59:00,US Airways,shipge,0,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,Chicago,negative
2015-02-17 14:59:00,Southwest,pet1713,0,@SouthwestAir El Paso deals....May____Ù÷_ÙÎ,Houston TX,positive
2015-02-17 15:01:00,Southwest,TinaIsBack,0,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all!!!,Nashville by way of New York,negative
2015-02-17 15:01:00,US Airways,DocWaaaaaa,0,@USAirways I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT,NEXT D00R 2 U  ( Chiangles ),negative
2015-02-17 15:01:00,United,1MisterHandsome,0,"@united Call customer service and of course they just say ""theres nothing we can do"" and then offer a transfer and disconnect the line.",,negative
2015-02-17 15:01:00,United,CWWMUK,0,"@united Now submitted for the third time, please check and confirm receipt. Have taken screen shots in case it disappears again. Thanks",North West of England,negative
2015-02-17 15:02:00,Delta,mrsmjem,0,"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",CT,positive
2015-02-17 15:02:00,United,Pat89339,0,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ,,negative
2015-02-17 15:04:00,Delta,TSAmedia_RossF,0,@JetBlue @ProfessorpaUL15 Always happy to help!,"Washington, D.C.",positive
2015-02-17 15:05:00,US Airways,Two4Chaos,0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,"Scottsdale, AZ",negative
2015-02-17 15:05:00,United,cslhilo,1,@united You make it hard to fly with you. Delayed over an hour and now the plane  is turning around &amp; heading back to the gate. #connection?,"Hilo, HI",negative
2015-02-17 15:05:00,US Airways,PsuOhiofarmgirl,0,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",,negative
2015-02-17 15:06:00,United,americanbudoma,0,"@united how can you not know, after two hours of us sitting on the plane with no bags off loaded, the planes weight?!","Crowley, Louisiana",negative
2015-02-17 15:06:00,United,SSest72,0,@united well perhaps you could highlight where that is stated.  We travel between Canada &amp; USA on United with only Nexus,,negative
2015-02-17 15:07:00,United,cslhilo,0,@United I'm hoping we don't miss our LAX - ITO connection. Not looking forward to being stuck at LAX overnight with our team....AGAIN!,"Hilo, HI",negative
2015-02-17 15:07:00,United,skyjumper77,0,@united @el_ingeniero don't check your baggage if you don't have to.  They will lose it!,,negative
2015-02-17 15:07:00,United,dustinbritton23,1,@united I'm 0/3 for Flight Booking Problems without major problems. 0% isn't bad!_ÙÔ__ÙÔ_,,negative
2015-02-17 15:07:00,US Airways,mttdprkr,0,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.,"Vancouver, WA",negative
2015-02-17 15:07:00,Southwest,Mselite25,4,@SouthwestAir very poor customer service thru out each of my cxl flights_Ù÷Ó I should've flew @Delta,Rite behind my $$,negative
2015-02-17 15:08:00,United,qlabelle11,0,"@united wanted to, but you Cancelled Flightled my tickets.... They were too special i guess even for united.",,negative
2015-02-17 15:08:00,United,SSest72,0,"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!",,negative
2015-02-17 15:08:00,US Airways,tamajared,0,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,DC / MIA,negative
2015-02-17 15:08:00,Southwest,TinaIsBack,3,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it _Ù÷Ê_Ù÷Ê,Nashville by way of New York,negative
2015-02-17 15:09:00,Southwest,TinaIsBack,1,@SouthwestAir 4 flights Cancelled Flightled in one week?! Customer Service is _ÙÕ©_ÙÕ©_ÙÕ©_ÙÕ©,Nashville by way of New York,negative
2015-02-17 15:10:00,United,karalynnholt,1,@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,San Antonio,negative
2015-02-17 15:10:00,Southwest,TinaIsBack,2,@SouthwestAir why are yall trying to fly me to Chicago when I don't live there?! Send me home now!!!! Bullshit ass customer service,Nashville by way of New York,negative
2015-02-17 15:11:00,United,uncmnwellness,1,@united how can you not know the weight of our plane after us sitting on the plane for 2.5 hrs? Not convinced your company is safe for flt.,"Ventura, California",negative
2015-02-17 15:11:00,Virgin America,miaerolinea,1,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi ÛÒ just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",Worldwide,positive
2015-02-17 15:12:00,Southwest,TinaIsBack,0,@SouthwestAir I know one thing @Delta would NEVER treat their customers like this!!!!,Nashville by way of New York,negative
2015-02-17 15:12:00,Southwest,thnk2x,0,@SouthwestAir I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks,"Do as you wish, with integrity",neutral
2015-02-17 15:12:00,Southwest,pjta22one,0,@SouthwestAir stop ur bs promos of Ïöüanywhere starting at 79$ I click and everywhere I'd fly=130$ The only place thats 79$ is CLE #NoThanks,,negative
2015-02-17 15:13:00,Delta,reenapilgrim,0,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,,positive
2015-02-17 15:13:00,United,annricord,0,@united said they would give us a refund. 30 days Late Flightr NO refund.,Canmore,negative
2015-02-17 15:13:00,United,jimzito,0,@united  eventually.  You should approach bags like @AlaskaAir  they get it.,,negative
2015-02-17 15:13:00,United,giltweetsstuff,0,@united What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago?,California,negative
2015-02-17 15:18:00,United,giltweetsstuff,0,@united I shouldn't have to spend my own $$$ on a hotel because of a weather delay. The weather being something COMPLETELY OUT OF MY CONTROL,California,negative
2015-02-17 15:20:00,Delta,carleycalla,0,@JetBlue tried again. Lovely customer service. Thank you!,"Boston, Massachusetts",positive
2015-02-17 15:20:00,Southwest,lucky_dawg7,0,@SouthwestAir All pieces were found and safely delivered to our home this afternoon.,Seattle area,positive
2015-02-17 15:20:00,United,gpalcher,0,"Hypocrisy RT @united @gg8929 I'm sorry, we're not able to offer a full refund because the exchange rate is not what you were hoping for. ^KP",Ïö,negative
2015-02-17 15:22:00,United,chi_citygrl,0,@united thanks! :),,positive
2015-02-17 15:23:00,Southwest,floridacarolina,0,"@SouthwestAir really appreciate the follow up, I always fly with y'all for a reason!","Nashville, TN",positive
2015-02-17 15:23:00,Delta,brandongutman,0,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,"New York, NY",neutral
2015-02-17 15:24:00,Southwest,mrc0421,0,@SouthwestAir think flight 1945 from BNA to LAX will get off the ground tomorrow??? #please #snowbama,,neutral
2015-02-17 15:24:00,United,mortgagejake,0,@united does forelock guarantee the fare only or fare &amp; seats?,toronto,neutral
2015-02-17 15:25:00,United,mortgagejake,0,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.,toronto,negative
2015-02-17 15:25:00,Southwest,poisonpill76,0,@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?,,negative
2015-02-17 15:25:00,Delta,JoanIngerman,0,@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,,negative
2015-02-17 15:26:00,United,AndrewBarco1,0,@united obviously the staff at EWR - United or otherwise have not seen your ads about - being FRIENDLY and helpful #ewr worst airport,Usually in a plane,negative
2015-02-17 15:26:00,United,MKfella,0,@united poor old United: never seem to get the response right :),,negative
2015-02-17 15:26:00,Delta,JoanIngerman,0,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,,negative
2015-02-17 15:28:00,United,irenefromakovos,0,@united can you not see the thread?,,negative
2015-02-17 15:30:00,Delta,kimbetech,0,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,NYC,neutral
2015-02-17 15:31:00,United,wendysue411,0,@united once again your customer service rep was rude!   I asked a question and in turn got attitude.  Jane was no help.  Disgusted again!,,negative
2015-02-17 15:31:00,Southwest,bfree007,0,@SouthwestAir @poisonpill76 im in same boat.. 8am flight to Jacksonville... Get me out of here!!,"Nashville,TN",negative
2015-02-17 15:31:00,Virgin America,myvortex,0,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",could be anywhere,positive
2015-02-17 15:32:00,Virgin America,JAYXXX1,0,@VirginAmerica YES FYI  MY BFF,,neutral
2015-02-17 15:32:00,Delta,kurianbk,0,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,"Boston, MA",positive
2015-02-17 15:32:00,United,lisakaysolomon,0,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun,"San Francisco, CA",negative
2015-02-17 15:34:00,Southwest,MeredithAdams23,0,@SouthwestAir Awesome - thanks!,Dallas,positive
2015-02-17 15:34:00,Delta,soflalegaljobs,0,@JetBlue Still love you guys. But get me to Vegas already! ÷Ûü_ÙÎ«Ïöü_Ùü_Ù__,"Miami, FL ",positive
2015-02-17 15:34:00,United,christruncer,0,"@united so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67",Washington DC,negative
2015-02-17 15:35:00,United,lisakaysolomon,0,@united FYI: continuous texts and emails I am getting about the delay while held captive on the tarmac are not that helpful.,"San Francisco, CA",negative
2015-02-17 15:35:00,Southwest,jjenreich,0,@SouthwestAir how are flights looking for tomorrow morning from #Nashville (BNA) to Fort Lauderdale (FLL) ?!,Fort Lauderdale,neutral
2015-02-17 15:36:00,Southwest,DontenPhoto,0,@SouthwestAir Flight 4968 (N8325D) departs @MCO enroute to @NO_Airport http://t.co/fd4SnvKIeM,"Englewood, Florida",negative
2015-02-17 15:36:00,US Airways,AminESPN,0,@USAirways thanks,SportsCenter,positive
2015-02-17 15:37:00,Delta,dedemoore89,0,@JetBlue Are departing flights from Boston heavily delayed? Flying out tomorrow morning ...,,neutral
2015-02-17 15:37:00,Southwest,TravelWithSuze,0,@SouthwestAir flight yesterday Cancelled Flighted. Got to airport 4am today for an on time flight w was delayed Cancelled Flighted than reinstated which caused,"New York, NY",negative
2015-02-17 15:38:00,Southwest,lablakeh,0,@SouthwestAir has the worst customer service on earth. Will never fly that airline again., Ole Miss Û¢ ATL ,negative
2015-02-17 15:38:00,Southwest,TravelWithSuze,0,@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had,"New York, NY",negative
2015-02-17 15:38:00,Southwest,ursonate,0,"@SouthwestAir bos to msp, msp to aus, aus to bos. Site doesn't seem to display fields for the middle trip when I add the 3rd.","boston, ma",negative
2015-02-17 15:39:00,Southwest,TravelWithSuze,0,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.,"New York, NY",negative
2015-02-17 15:39:00,Southwest,nmillerche,0,"Despite Mother Nature's best efforts, @SouthwestAir's good-humored folks got us home safely in an area heavily affected by winter storms.","Eastern Time, United States",positive
2015-02-17 15:40:00,Southwest,TravelWithSuze,0,@SouthwestAir understand weather is an issue but on time Cancelled Flighted reinstated Cancelled Flighted with hardly any updates and doing nothing for me= :(,"New York, NY",negative
2015-02-17 15:40:00,United,SooyunChoi,0,@united $7 for wifi just so I can tell my family I'm gonna be Late Flight cause i had to sit in a grounded plane for the past two hours...,California,negative
2015-02-17 15:40:00,US Airways,Nathanielyb,0,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead.","Westbrook, CT",negative
2015-02-17 15:41:00,Southwest,TaeMadden,0,@SouthwestAir I did. Thank you.,I forgot - Earth Maybe??,positive
2015-02-17 15:41:00,US Airways,LisaWilsonDaly,0,@USAirways flt 5302 CLT to DAY supposed to depart 5:51; the 6:20...still no crew. #schedule/contact the pilot!,"Centerville, Ohio",negative
2015-02-17 15:41:00,United,chadsmith,0,@united Your MileagePlus signup page is broken.,"Wichita, KS",negative
2015-02-17 15:41:00,Southwest,JoyHaynes,0,@SouthwestAir thanks! I expected a wait... Just not that long. :),"Franklin, TN",negative
2015-02-17 15:42:00,United,karalynnholt,1,@united was told by Supervisor that United disconnected their customer support # so there was nobody to address it now. #igiveup,San Antonio,negative
2015-02-17 15:42:00,Delta,kimbetech,0,@JetBlue will call. Thank you!,NYC,positive
2015-02-17 15:42:00,Southwest,TravelWithSuze,0,@SouthwestAir paid for my own $200 rental car just to not go through this for the 3rd day  :(,"New York, NY",negative
2015-02-17 15:42:00,Delta,kimbetech,0,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(",NYC,negative
2015-02-17 15:43:00,Delta,ProfessorpaUL15,0,@JetBlue - I will for sure. But my TSA-Pre works with other airlines. Why is Jetblue different?,,neutral
2015-02-17 15:45:00,US Airways,michael_lepp,0,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,"Charlotte, North Carolina",positive
2015-02-17 15:45:00,US Airways,mttdprkr,0,"@USAirways 3+ hours on hold... oh, wait, for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes.","Vancouver, WA",negative
2015-02-17 15:47:00,US Airways,MartyBergerson,0,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,Always Traveling,negative
2015-02-17 15:47:00,US Airways,Ltos5363,0,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine,"South Shore, MA",negative
2015-02-17 15:47:00,United,rsbluhm,0,@united thanks for all the help! Totally appreciate it and you made it super easy too,"San Francisco, CA",positive
2015-02-17 15:49:00,Southwest,jonshell,0,@SouthwestAir Thanks for taking care of me Today!  Michele rocked the customer service! Gate 25 HOU,,positive
2015-02-17 15:49:00,Southwest,scottglass70,0,"@SouthwestAir no, thanks. I think we have it straight!","Midlothian, Virginia",negative
2015-02-17 15:51:00,United,andysiz,0,@united can I get some help changing a ticket.  40 minutes on hold and counting....,,negative
2015-02-17 15:52:00,US Airways,GGoodie56,0,@USAirways flying high thanks!,Wading River,positive
2015-02-17 15:52:00,United,lisadalesandro,0,@united Why do I pay more for Coach Plus to be told preboarding that all overhead bins will be full for me,Los Angeles,negative
2015-02-17 15:54:00,United,lisakaysolomon,0,"@United: I feel very well informed. yes, the flight is indeed delayed. Thank you. http://t.co/FuCHZRZjg5","San Francisco, CA",negative
2015-02-17 15:56:00,US Airways,mttdprkr,0,@USAirways how long is that flight? http://t.co/bCwckWtnlE,"Vancouver, WA",neutral
2015-02-17 15:57:00,Southwest,JennOlsen7,0,@SouthwestAir can I use points to book a rental car?,,neutral
2015-02-17 15:59:00,United,747_380_1127,0,@united IT-problems with the link? #3thparty,Flightlever 340,negative
2015-02-17 16:00:00,Delta,44riggins44,0,@JetBlue I would drive 2 1/2 hours to jfk to board JetBlue to Vegas instead of closer Hartford airport. Cramming more seats on plane.NO MORE,boston,negative
2015-02-17 16:01:00,Delta,44riggins44,0,@JetBlue just lost my business   Enjoy your profits,boston,negative
2015-02-17 16:03:00,Delta,TSAmedia_RossF,0,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,"Washington, D.C.",positive
2015-02-17 16:03:00,Southwest,Foxycleo13,0,"@SouthwestAir MY BAGS ARE. 1st woman said it would be there on the next flight... not there, so now Ive got nothing. Big wigs help me out","Memphis, TN",negative
2015-02-17 16:04:00,Delta,jonsik1952,0,"@JetBlue.  Punta Cana, to enjoy weather n see my wifes family",,neutral
2015-02-17 16:05:00,United,AndrewBarco1,1,@united if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff,Usually in a plane,negative
2015-02-17 16:05:00,Delta,DontenPhoto,0,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6","Englewood, Florida",neutral
2015-02-17 16:07:00,United,annricord,0,"@united @annricord 0162431184663.
3 of your agents said we would be refunded. Agents said United should never have sold us the ticket.",Canmore,negative
2015-02-17 16:09:00,Southwest,TRomano22,0,@SouthwestAir Not your finest moment in Boston right now!,,negative
2015-02-17 16:11:00,United,HeatherGabel,0,I feel completely cheated @united. I read your commitment to customer service via website and def did not get service suggested there.,"Berkeley, CA",negative
2015-02-17 16:11:00,United,christruncer,0,"@united no, I had to leave for work. Would have not been possible. So I would love to have this replaced now",Washington DC,neutral
2015-02-17 16:13:00,United,annricord,0,"@united We were told by United to ""carry over/carry back"" for the refund.",Canmore,neutral
2015-02-17 16:16:00,US Airways,wickenstein,0,@USAirways HA!  You're fun.,"Charleston, SC",positive
2015-02-17 16:16:00,US Airways,unpredictaylor,0,@USAirways UR service is so shitty. Pilot never showed up so we waited hours because another pilot was supposed to come but didn't #Cancelled Flighted,,negative
